id	bolum	en	tr
3955	Menu	TimeTable for each class - with table	Ders Detaylı Program : Sınıflar
3956	Menu	Language	Dil
3957	Menu	School code	Okul Kodu
3958	Menu	Lessons per week	Haftalık Ders
3959	Menu	Substitution for this date was successfully published. If you wish you can send emails/SMS or just view the published substitutions:	Bugüne ait geçici yer değiştirme başarı ile yayınlandı. Eğer isterseniz e-mail yada sms gönderebilirsiniz. Ya da web sayfasındaki görüntüle ile yetinebilirsiniz.
3960	Menu	Lessons for class	Sınıfın Dersleri
3961	Menu	Lessons for subject	Seçili Dersi Atandığı Sınıf ve Öğretmenler
3962	Menu	Please input the name of this selection:	Lütfen Bu Seçimin Adını Girin:
3963	Menu	Student %1 alone can be generated	Öğrenci %1 tek başına planlanabilir.
3964	Menu	Likely fault detected in the specification of student %1	%1 Adlı Öğrencinin Ders Planlamasında Hata Tespit Edildi.
3965	Menu	Add Request	Seçmeli Ders Ekle
3966	Menu	No changes since last upload.	Geçen yüklemeden beri değişiklik yok.
3967	Menu	Upload changed days:	Değişen günleri yükle:
3968	Menu	What do you want to publish:	Ne yayınlamak istiyorsunuz:
3969	Menu	Current day	Bugün
3970	Menu	Specific days	Belirli Günler
3971	Menu	Max different subjects per day	27) Günlük En Fazla Farklı Ders Sayısı Seçilen Değerden Fazla Olamaz.
3972	Menu	Allow relax	Kısıtlamaları Gözardı Edebilirsiniz
3973	Menu	Make strict	Sıkı Yap
3974	Menu	District	İlçe
3975	Menu	Headmaster	Okul Müdürü
3976	Menu	Valid from	Başlangıç Tarihi:
3977	Menu	Valid to	Geçerlilik Sonu
3978	Menu	TimeTable for each teacher - with table	Ders Detaylı Program : Öğretmenler
3979	Menu	TimeTable for each teacher - extra	Tebliğ Belgesi : Öğretmenler
3980	Menu	The analysis was finished. The hardest cards are in red, the easiest cards in gray. You can turn this off in menu TimeTable/Analyze/Show generation colors.	Analiz bitirildi. En Zor kartlar kırmızı, en kolay kartlar gri olarak işaretlendi. Bu özelliği Planlama ve Yerleştirme/Analiz/Planlama Renkleri opsiyonundan kapatabilirsiniz
3981	Menu	Analyze by generation	Planlama Analizi
3982	Menu	This function will generate the timetable for exactly one minute. Then it will show you which cards were causing the most problems to place. In some cases this might help you to identify the potential problems in the timetable. On the other hand, on some timetables this information can be of no value. It might be wise to check the help topic below. Note: this will remove the currently placed cards.	Bu fonksiyon planlamayı tam olarak 1 dakikada yapacak ve size hangi kartların en çok problem yarattığını gösterecektir. Bu bazı durumlarda potansiyel problemlerin görülmesini sağlayabileceği gibi bazı durumlarda ise hiçbir faydası olmayabilir. Aşağıdaki yardım Linkini de inceleyebilirsiniz \Not: Bu işlem şu anki planlamayı değiştirecektir
3983	Menu	Ok, let's analyze	Tamam, Şimdi Analiz Et
3984	Menu	Analyze by Extended tests	Detaylı Kontroller Tarafından Analiz
3985	Menu	Use this function if your timetable passes the regular test but still fails to generate the whole timetable. This function will try to find the smallest part of your timetable that still cannot be generated. For example it might be possible to generate each class alone, but it may not be possible to generate 2 classes together. In some cases this function might quickly pinpoint the problem of your timetable, but in some timetables it may take very long and find nothing. So use it only when you have time. If in short time, try to use Draft generations and think by yourself which constraints/parts can be problem. Please check also the help below. Note:this will remove your timetable.	Bu fonksiyonu eğer ders programınız normal testi geçiyor fakat yine de oluşturulamıyorsa kullanın. Bu fonksiyon ders programınızdaki ufak hataları bulmaya çalışacaktır. Mesela bir sınıfı oluşturmak mümkün olabilir fakat iki sınıfı beraber oluşturmak mümkün değildir. Bazı durumlarda bu fonksiyon ders programınızdaki ufak problemi hemen gösterebilir, bazı durumlarda ise çok uzun süre arayıp bir problem gösteremeyebilir; bu yüzden yanlızca Zamanınızın olduğu durumlarda uygulayın. Aşağıdaki yardım Linkini de kullanabilirsiniz. Not: Bu işlem ders programınızı temizleyecektir
3986	Menu	Ok, let's do the Extended tests.	Tamam, Şimdi Dosya Analizine Başla
3987	Menu	In progress...	İlerleme Halinde
3988	Menu	Do you really want to generate the selected part of the timetable?	Sadece seçilmiş bölümlerini çalıştırmayı gerçekten istiyor musun ?
3989	Menu	Not finished:	Bitmedi.
3990	Menu	Are you sure you want to cancel the extended tests?	Detaylı kontrolleri iptal etmek istediğinize emin misiniz?
3991	Menu	Finished	Bitirildi.
3992	Menu	Test has found some parts of your timetable that cannot be generated. They are displayed in Red. Click button "Show me" to generate these parts again, so that you can check why that part cannot be generated. Note: this is test, so it is possible that on full generation or higher complexity or if you generate more times this part can be generated. So you shall not view this as 100% that this smaller part cannot be generated.	Test ders programınızın bazı bölümlerinin yapılamadığını farketti, bu bölümler kırmızı ile işaretlenmiştir. "Göster" butonuna basarak bu bölümleri tekrar oluşturun, bu sayede niye oluşmadıklarını görebilirsiniz Not:Bu bir testtir, ders programınızı daha yüksek bir karmaşıklık derecesinde ya da daha fazla denemeyle oluşturursanız ders planınız oluşturulabilir. Bu yüzden bu teste dayanarak ders planınızın %100 oluşamayacağını düşünmeyin
3993	Menu	Extended test has finished, but it could not find any particular issue with your timetable. If your full timetable cannot be generated, it is probably not a fault of some smaller subset of constraints/teachers/classes, but rather most of the constraints and object are involved in the problem. You shall try to generate on higher complexity and if that doesn't help generate with relaxation and/or turn of some constraints.	Detaylı kontroller sona erdi. Fakat programınızla ilgili belirli bir hata bulunamadı. Eğer programınız oluşturulamıyorsa bunun sebebi büyük ihtimalle küçük bir hata değil, birçok kısıtlama ve hatanın bir araya gelmesi. Ders programını farklı bir karmaşıklık derecesinde oluşturmayı deneyebilirsiniz. Yine sonuç elde edemezseniz kısıtlamaları/ilişkileri görmezden gelerek tekrar deneyebilirsiniz
3994	Menu	Analyze	Analiz
3995	Menu	Analyze by generation	Planlama Analizi
3996	Menu	Colors from generation	Planlama Renkleri
3997	Menu	Extended tests	Detaylı Veri Kontrolü
3998	Menu	Show me	Göster
3999	Menu	Objects	Objeler
4000	Menu	Constraints	Kısıtlamalar
4001	Menu	Working...	Çalışma...
4002	Menu	Summary:	Özet:
4003	Menu	Individual test results:	Bireysel test sonuçları
4004	Menu	Text below the timetable - leave empty to print date of generation	Ders programının altındaki yazı - Oluşturulma gününü yazdırmak için boş bırak
4005	Menu	This demoversion only allows you to add 10 classrooms	Bu demo versiyonu en fazla 10 derslik girmenize izin verir.
4006	Menu	Clear changed days info	Değiştirilmiş gün bilgisini kaldır.
4007	Menu	This name or short name was used beforehand, please input a different one	Benzer Bir Ad veya Kısa Kodda Kayıt Vardır. Kısa Kod veya Kayıt Adını Kontrol Ediniz..
4008	Menu	Name and short name cannot be empty, please input the correct name/short name"	Hata! Ad ve Kısa Kod Alanları Boş Olamaz.
4009	Menu	No constraints at all	Hiçbir kısıtlama yok
4010	Menu	Failed	Başarısız oldu
4011	Menu	Rehberlik	REHBERLİK
4012	Menu	CAUTION!!!	DİKKAT!!!
4013	Menu	Class %1 has more lessons (%2) then free positions in timeoff (%3).	%1 sınıfının en fazla %3 saat dersi olabilir. Şuan %2 saat dersi var.
4014	Menu	There was a problem downloading new version. Please go to %s and download the update from the webpage.	Yeni Versiyon Yüklemesi Sırasında Hata Oldu. Lütfen %s Adresinden Yeni Versiyonu İndiriniz
4015	Menu	New version was downloaded. Press OK to close timetables and run the new version	Yeni Versiyon Başarı İle İndirildi. Otomatik Kurulum Başlasın Mı?
4016	Menu	Please select the format in which you have inputted teacher names. Based of this format the software will determine first and last names:	Lüften öğretmenlerin girişini yaptığınız formatı geçin. Yazılım, bu formata göre adları ve soyadları belirliyecektir.
4017	Menu	Result:	Sonuç:
4018	Menu	Teacher %1 has more lessons (%2) then free positions in timeoff (%3).	%1 için en fazla %3 saat dersi olabilir. Şuan %2 daat dersi var.
4021	Menu	Select name from the above list or write a new name:	Yukarıdaki Listeden bir isim seçin ya da yeni bir isim girin:
4022	Menu	Please check this help topic on how to publish the timetable:	Planlamayı Yayınlamak İçin Yardım Bölümünü Okuyabilirsiniz:
4023	Menu	The substitution data were uploaded correctly, but there is no official timetable published for this date or the official timetable is different. Do you want to publish the actual timetable on the web?	Yer değiştirme bilgisi sorunsuz yüklendi fakat bu tarih için resmi bir planlama yok ya da resmi planlama bundan farklı. \Bu planlamayı webde yayınlamak istiyor musunuz?
4024	Menu	Please input your email:	Lütfen E-Mail Adresinizi Girin:
4025	Menu	Temporary subject	Sanal Ders
4026	Menu	Allow student to be in different sections in different terms	Öğrencilerin farklı dönemlerde farklı bölümlerde olmalarına izin ver.
4027	Menu	Remove this lesson	Bu dersi kaldır.
4028	Menu	Remove all temporary lessons	Tüm Sanal Dersleri Sil
4029	Menu	Quick changes	Hızlı Değişiklik Yap
4030	Menu	Remove lesson	Dersi Kaldır
4031	Menu	Remove ONLY this card	Sadece Bu Kartı Kaldır
4032	Menu	Temporary subject lessons are going to be deleted if timetable is tested or regenerated, do you want to continue?	Ders Planı Yeniden Oluşturulduğunda veya Test Edildiğinde Sanal Dersler Silinecektir. Devam etmek istiyor musunuz?
4033	Menu	Contract overview	Sözleşmelere Genel Bakış
4034	Menu	Do you really want to clear teachers from the selected lessons?	Öğretmenleri seçili derslerden almak istediğinize emin misiniz ?
4035	Menu	Mandatory	Zorunlu
4036	Menu	Teacher has to do this number of substtitutions of this type	Öğretmen, bu sayıda bu tür geçici öğretmenlik yapmak zorundadır.
4037	Menu	per school year	Okul yılı başına
4038	Menu	Show teachers' contracts when choosing teacher for a lesson	Ders için öğretmen seçerken öğretmenin atanmış deslerini göster.
4039	Menu	CourseGroups	Kurs/Grup
4040	Menu	Same requests	Ders Seçim İstatistiği
4041	Menu	Print the color in triangle	Rengi Sadece Sol Üst Köşeye Yazdır
4042	Menu	Print the registration name centered	Kayıt Adını Ortaya Yazdır.
4043	Menu	Keyboard shortcut	Kısa Yol
4044	Menu	Can split one double lesson (if placed on one day there cannot be gap)	2'lik Kartlar Bölünebilir
4046	Menu	Title:	Başlık :
4047	Menu	Dokumentation	Kullanım Klavuzu
4048	Menu	Extra large font	Daha Büyük Yazı Boyutu
4049	Menu	Mega font	Çok Büyük Yazı Boyutu
4050	Menu	Classroom %1 has more lessons (%2) then free positions in timeoff (%3).	%1 Dersliğinde En Fazla %3 Saat Ders Olabilir. Siz %2 Saat Ders Tanımlamışsınız.
4051	Menu	There are no cards that can come on these positions - please adjust Time-off for this class and block these positions.	Bu durumlara yerleşebilecek kartlar yok. Lütfen kapalı Zamanları ayarlayın ve bu durumları bloke edin.
4052	Menu	Manually assign student to section	El İle Yerleştirme İçin Kartı Seç
4053	Menu	Try to automatically add ALL students to this course	Tüm Öğrencilerin Yerleştirilmemiş Kartlarını Yerleştir
4054	Menu	Manually place this lesson into the timetable.	Bu dersi manuel olarak ders programına ekleyin.
4055	Menu	School logo	Okul Logosu
4056	Menu	Use one font for the whole design	Tüm tasarım için bir font kullan.
4057	Menu	Standard design	Standart Tasarım
4058	Menu	Disabled warnings and suggestions:	Devre dışı bırakılan uyarılar ve öneriler:
4059	Menu	The advisor doesn't see any critical issues in your timetable at the moment.	Danışman şu anda programda herhangi bir kritik sorun görmüyor.
4060	Menu	However you have disabled some advices. If you have problem generating timetable, it might be worth to recheck the disabled issues.	Bazı önerileri devri dışı bıraktınız. Ders programını planlarken sorun yaşarsanız, devre dışı bırakılan konuları tekrar kontrol etmenizi tavsiye ederiz.
4061	Menu	Critical problems	Kritik sorunlar
4062	Menu	Important issues	Önemli konular
4063	Menu	Suggestions	Öneriler
4064	Menu	Questions	Sorular
4065	Menu	Disabled issues	Devre dışı bırakılan konular
4066	Menu	Do you want to disable this message?	Bu uyarıyı devre dışı bırakmak mı istiyorsunuz ?
4067	Menu	Do you want to enable this message?	Bu mesajı etkinleştirmek istiyor musunuz ?
4068	Menu	Show the lessons of this class	Her sınıfın derslerini gösterin.
4069	Menu	Check the lessons defined for each group	Her grup için tanımlanan dersleri kontrol edin.
4070	Menu	Show the group definitions	Sınıf tanımlamalarını göster.
4071	Menu	Check which groups can go at the same time	Aynı saatte gidebilecek grupları kontrol et.
4072	Menu	Show the time-off of this class	Bu sınıfın kapalı Zamanları gösteriniz.
4073	Menu	You shall block the periods when the class cannot have any lessons.	Sınıfın dersi olmadığı Zamanlarınındaki periyotları bloke etmelisiniz.
4074	Menu	Show the subjects	Dersleri göster
4075	Menu	Show the teachers	Öğretmenleri göster.
4076	Menu	Change the time-offs of subjects.	Derslerin kapalı Zamanlarını değiştir.
4077	Menu	Edit the time-offs of teachers	Öğretmenlerin kapalı Zamanlarını düzenle.
4078	Menu	Show the time-off	Zaman tablosunu göster.
4079	Menu	Allow some more periods	Zaman tablosunda daha fazla derse izin ver.
4080	Menu	Show me the lessons	Atanan dersleri göster.
4081	Menu	Check the lesson counts	Atanan dersleri kontrol edebilirsin.
4082	Menu	Raise the lessons per day	Günlük ders sayısını yükselt.
4083	Menu	Raise the global number of lessons per day	Programın günlük ders sayısı arttır.
4084	Menu	This lesson can be in home classroom but there is no home-classroom defined for this class	Bu ders ancak ev dersliğinde yapılabilir ama bu sınıf için tanımlanmış bir ev dersliği bulunmamaktadır.
4085	Menu	This lesson can be in shared classroom but there is no shared classroom defined	Bu ders paylaşılan bir derslikte yapılabilir ama tanımlanmış bir paylaşılan derslik bulunmuyor.
4086	Menu	This lesson can be in classroom of subject, but the subject has no classroom defined	Bu ders, ancak dersin dersliğinde yapılabilir, ama bu dersin tanımlanmış bir dersliği yok.
4087	Menu	This lesson can be in teacher's classroom but the teacher has no classroom defined	Bu ders öğretmenin dersliğinde yapılabilir ancak öğretmene bir derslik tanımlanmamış.
4088	Menu	Show the lesson	Dersi göster
4089	Menu	Show the classrooms	Derslikleri göster.
4090	Menu	Define which classrooms are home classroom or shared classrooms	Hangi dersliklerin, sıfın dersliği yada ortak derslik olduğunu tanımla.
4091	Menu	Change in which classrooms this lesson can be placed	Bu dersin yerleşebileceği derslikleri değiştir.
4092	Menu	Show the lessons	Dersleri göster.
4093	Menu	Check how the lessons are defined	Derslerin nasıl tanımlandığı kontrol et.
4094	Menu	%1 teachers have whole days off	%1 Öğretmenin Zaman Tablosunda Kapalı Günü Var.
4095	Menu	Show the timeoff of teachers	Öğretmenlerin çalışmadığı günleri göster.
4096	Menu	Check which teachers have full days off	Hangi öğretmenler tüm gün izinli kontrol et ?
4097	Menu	%1 objects have nearly whole days blocked in timeoff	%1 Kaydın Tüm Günleri Zaman Tablosunda Nerdeyse Kapalı.
4098	Menu	Show the timeoffs	Kapalı Zamanları göster.
4099	Menu	Check the timeoffs	Kapalı Zamanları kontrol ediniz ?
4100	Menu	Please select your school type	Lütfen okul türünü seçin.
4101	Menu	Students are organized into classes(groups) that have the same(nearly the same) schedule. Like 6A, 603, 6.3, 6HT etc. Sometimes they are divided into groups.	Öğrenciler genellik ile sınıflar halinde ders işlerler. Bazen sınıf içinde gruplar oluşturulabilir.
4102	Menu	Some or all students have individual schedule based on their course requests.	Programda öğrencilerin kurs bilgileri gibi bireysel tercihleri bulunmaktadır.
4103	Menu	We use Options: student can select one subject from 5 possible as Option A. But these 5 subjects are placed on the same period in the timetable.	Öğrenciler 5 ders içinden 1 ders seçimi yapabilir. Dolayısıyla bu 5 dersin programda aynı Zamanda olması gerekir.
4104	Menu	We have multiple buildings and teachers need to travel between them. Some breaks might not be long enough for the teacher to go to different building.	Birden fazla binamız var. Dolayısıyla öğretmenlerimiz binalar arası gezebilir. Bazı teneffüsler öğretmenlerin binalar arası geçişi için yetmeyebilir.
4105	Menu	We have different schedules in different weeks	Okulumuzda çok haftalı program uygulanmaktadır. Örneğin bir program 4 hafta uygulanır ve daha sonra ders saatleri değiştirilir.
4106	Menu	We teach on more than 5 days(Saturdays or for example 8 day cycles)	Okulumuzda 5 günden fazla eğitim verebiliriz.
4107	Menu	We have lessons that can be only in certain TERM, the software can even choose in which term the lesson can be placed.	Bizim belli bir dönemde alınacak derslerimiz var. Yazılım, dersin hangi döneme yerleştirileceğini seçebilmelidir.
4108	Menu	Our teachers cannot teach more then certain number of lessons consecutively.	Öğretmenlerimiz arka arkaya belli bir ders sayısından fazla ders veremez.
4109	Menu	We try to avoid gaps in teacher's schedules.	Öğretmen programlarında boşluklar olmaması için çalışmalıyız.
4110	Menu	Student has to have same subject on the same period on each day.	Öğrenciler aynı dersleri her gün aynı periyotta almalıdır.
4111	Menu	Our students can have gaps in the schedule. They can go to library, study hall etc	Öğrencilerimiz derslerin arasında boşlukları olabilir.Bu boşlukları kütüphanede veya çalışma odasında geçirebilirler.
4112	Menu	Some/Not sure	Bazı / Kesinlik yok.
4113	Menu	Some older kids may come later to the school. For example they may come to 2nd period.	Bazı büyük öğrenciler okula biraz daha geç gelebilir. Örneğin 2. periyotta gelebilirler.
4114	Menu	Some kids can start with 0th period - one hour before the regular school starts.	Bazı öğrenciler derslere 0'cı periyotta başlıyorlar. Başka bir deyişle derslerine bir saat erken başlıyorlar.
4115	Menu	We have two shifts - some kids come in the morning, some in the afternoon.	İkili eğitimimiz var. Bazı öğrenciler sabah, bazı öğrenciler öğleden sonra geliyor.
4116	Menu	If a student has 3 lessons per week - it is ok that he has 2 on one day and 1 on another. These 3 lessons do not need to be on three different days.	Eğer bir öğrencinin haftada 3 dersi varsa bu dersleri bir gün 2 ders, diğer gün 1 ders şeklinde alabilir. 3 ders 3 değişik günde almak Zorunda değildir.
4117	Menu	Not sure	Kesinlik yok.
4118	Menu	Please check this help link	Lütfen yeni yardım Linkini kontrol edin.
4119	Menu	Click here to enable 0th period	0'cı saati etkinleştirmek için buraya tıklayın.
4120	Menu	Your kids can come to 0th period.	Sizin çocuklarınız 0. periyotta gelebilir.
4121	Menu	Click here to disable 0th period	0'cı saati kaldırmak için buraya tıklayın.
4122	Menu	Click here to enable or disable 0th period	0'cı periyota izin vermek ve vermemek için buraya tıklayın.
4123	Menu	Click here to define weeks	Haftaları tanımlamak için buraya tıklayınız.
4124	Menu	Currently: %d week(s)	Şuanda:%d hafta(lar)
4125	Menu	Click here to define terms	Dönemleri tanımlamak için buraya tıklayın.
4126	Menu	Currently: %d terms(s)	Şuanda:%d dönem (ler)
4127	Menu	Currently: %d days(s)	Şuanda:%d gün(ler)
4128	Menu	Click here to define the maximum consecutive lessons.	Buraya tıklayarak en fazla ardışık ders sayısı tanımlayın.
4129	Menu	Currently: max %d consecutive lessons	Şuanda: En fazla %d ardışık ders olsun.
4130	Menu	Click here to define the maximum allowed gaps per week.	Buraya tıklayarak haftalık boş ders sayısını tanımlayın.
4131	Menu	Currently: max %d allowed gaps per week	Şuanda: En fazla haftada %d boşluğa izin ver.
4132	Menu	Click here to define buildings	Bu araya tıklayarak binaları tanımlayın.
4133	Menu	Currently: %d different buildings	Şuanda: %d değişik bina
4134	Menu	Lesson that is more times per week will be placed on the same period on each day.	Haftada birden fazla olan dersler, her günün aynı periyoduna yerleştirilmelidir.
4135	Menu	Lesson that is more times per week can be on different periods on each day.	Haftalık birden fazla olan dersler, her günün değişik periyodlarında olabilir.
4136	Menu	%1/%2 classes can arrive later into school.	%1/%2 sınıfları okula daha sonra gelebilirler.
4137	Menu	%1/%2 classes can have gaps in schedule.	%1/%2 sınıflarının ders programında boşluklar olabilir.
4138	Menu	All new classes will be allowed to have gaps.	Tüm yeni sınıfların ders programlarında boşluklara izin verilecektir.
4139	Menu	Click here to allow gaps for students in all grades/classes	Ders programında boşluklara izin vermek için buraya tıklayınız ?
4140	Menu	Click here to disallow gaps for students in all grades/classes	Hiçbir sınıfta ders programında boşluklara izin vermemek için burayı tıklayınız ?
4141	Menu	Disable the 0th period?	0 periyodu devre dışı bırakalım mı ?
4142	Menu	Allow the kids to have 0th period?	Öğrencilere 0 periyot verilmesine için izin veriyor musunuz ?
4143	Menu	Do you want to allow your kids to have gapes in their timetables? Like the student can have 1st lesson,then nothing and then 4th lesson?	Öğrencilerin ders programlarında boş dersler bırakılmasına izin veriyor musunuz ? Örneğin bir öğrencinin birinci dersi ile dördüncü dersinin arasının boş olmasına izin verir misiniz ?
4144	Menu	No need to generate the timetable, these points need to be fixed first:	Bazı hatalar var. Planlama başarılı olmayacaktır. Önce bu hatalar düzeltmeniz gerekir.
4145	Menu	These points are probably problem:	Bu noktalar muhtemel problemlerdir.
4146	Menu	These points are most likely ok, but please check the help article to avoid potential problems	Bu sadece bir uyarıdır. Kayıtların bireysel olarak programı oluşabiliyor. Düşük bir ihtimal genel programın oluşması için bir sorun oluşturabilir.
4147	Menu	This is a just suggestion.	Bu sadece bir öneridir.
4148	Menu	%1 more times per week than days	Günlerden Haftalık %1 katı fazla.
4149	Menu	Ignore	Önemsiz
4150	Menu	Help	Yardım
4151	Menu	Please tell us a bit more about your school. Do not worry if you are not sure, you can change this anytime later:	Lütfen biraz okulunuzdan bahset eder misiniz ? Çok emin değilseniz de önemli değil; daha sonra istediğiniz Zaman değiştirebilirsiniz.
4152	Menu	Schedule type	Program Türü
4153	Menu	Country	Ülke
4154	Menu	Please select your country:	Lütfen ülkenizi seçin:
4155	Menu	Advisor	Danışman
4156	Menu	Printout design cannot be applied to summary timetables.	Yazdırma tasarımı özet ders programlarına uygulanamaz.
4157	Menu	You can only use design on individual timetables (for class, teacher, room or student)	Sadece tablo biçimindeki tasarımlara uygulayabilir.
4158	Menu	Printout design cannot be applied to special reports.	Yazdırma tasarımı özel raporlara uygulanamaz.
4159	Menu	It is not possible to specify design for empty timetable or for summary timetable.	Boş Zaman tablusu ve özet Zaman tablosu için tasarım belirlemek mümkün değildir.
4160	Menu	Card's color and background	Kartların renkleri ve arka planları
4161	Menu	Print row header in color	Satır Başlığını Renkli Yazdır.
4162	Menu	Print column header in color	Sütun başlığını renkli yazdır.
4163	Menu	Print background in color	Arka planı renkli yazdır.
4164	Menu	Print breaks in color	Renkli Yazdırma Aralıkları
4165	Menu	Used in summary timetables	Özet ders programlarında kullanmış.
4166	Menu	Line color	Satır Rengi
4167	Menu	Font color	Font Rengi
4168	Menu	Background 2	Arka plan 2
4169	Menu	Background 1	Arka plan 1
4170	Menu	Select design:	Tasarımı Seç
4171	Menu	Print logo	Yazdırma Logosu
4172	Menu	Design management:	Tasarım Yönetimi
4173	Menu	Header and Footer	Başlık ve Dipnot
4174	Menu	Header:	Başlık:
4175	Menu	Revert to standard design	Standart tasarıma dön.
4176	Menu	Current design for %s:	%s için mevcut tasarım.
4177	Menu	Do you want to save the changes the design '%1?' Note - if you do not save these changes they will be lost once you close the software. If you save the changes - then all objects/timetables using this design will be affected. Another option is to go to menu Designs and save the current design under different name	Tasarım '%1?' değişiklikleri kayıt etmek istediğinize emin misiniz ? Eğer bu değişiklikleri kayıt etmezseniz yazılım kapandığında değişiklikler de kaybolacaktır. Eğer değişiklikleri kayıt ederseniz objeler ve ders programları bu tasarımı kullanmaya başlayacaklardır. Bir diğer obsiyon da tasarım menüsüne girerek mevcut tasarımı farklı bir ad ile kayıt etmektir.
4178	Menu	%1 is currently using design %2.	%1 şuan %2 tasarımını kullanıyor.
4179	Menu	Editing colors for design "%s"	"%s" tasarımı için renkleri düzenle.
4180	Menu	Editing colors for report "%s"	"%s" raporu için renkleri düzenle.
4181	Menu	In unplaced section	Yerleştirilmemiş bölüm içinde.
4182	Menu	Unplaced sections	Yerleştirilmemiş Bölümler
4183	Menu	Add temporary subjects	k12kbs.com Üyelik Durumu : Pasif
4184	Menu	Remove temporary subjects	k12kbs.com Üyelik Durumu : Aktif
4185	Menu	It is not possible to add this timetable to the subsitution because it containts two classes with the same name:	Yer değişikliğini bu programda eklemek mümkün değil çünkü aynı isimde iki sınıf içeriyor.
4186	Menu	Max different positions per term	Bir Dönemdeki En Fazla Farklı Pozisyon
4187	Menu	Min seminars	52) Seçilen Değerden Az Seçmeli Ders Olamaz.
4188	Menu	Max seminars	53) Seçilen Değerden Fazla Seçmeli Ders Olamaz.
4189	Menu	Max 3 consecutive periods, or 2 doubles	19) (Amerika Eğitim Sistemi) En Fazla Ardarda Gelen 3 Dönem veya 2 İkiler.
4190	Menu	Max consecutive different lessons	20) En Fazla Ardarda Gelen Faklı Dersler Seçilen Değerden Fazla Olamaz.
4191	Menu	Max weeks/terms on one period	10) Bir Periyot İçindeki Hafta/Dönem Sayısı Seçilen Değerden Fazla Olamaz.
4192	Menu	Max different buildings per day	26) * Günlük En Fazla Farklı Bina Sayısı Seçilen Değerden Fazla Olamaz.
4193	Menu	Combination	Kombinasyonlar
4194	Menu	Same subjects	Aynı Dersler
4195	Menu	Success rate	Başarı Oranı
4196	Menu	Impossible	İmkansız
4197	Menu	Column 'Impossible' shows number of lessons that cannot be placed becasue the student asked for more lesson than time per week allows	'İmkansız' sütunu yerleştirilemeyen derslerin sayısını gösterir. Çünkü öğrenci hafta başına izin verilen dersten fazlasını istemiş.
4198	Menu	All importances	Tüm büyüklükler
4199	Menu	We use also numbers for subjects, students....	Dersler, öğrenciler vb için numaralar da kullanıyoruz.
4200	Menu	Do not show this message for this timetable	Bu mesajı bu program için gösterme.
4201	Menu	Periods per week (Subject in header row)	Haftalık Ders Saati (Hafta Başı Sutunundaki Ders)
4205	Menu	Please restart the software to apply new language	Lütfen programı yeniden başlatınız...
4212	Menu	Same period	Aynı Zamanda
4213	Menu	Consecutive periods	Ardarda Gelen Dönemler
4214	Menu	Same day	Aynı Gün
4215	Menu	Same term	Aynı Dönem
4216	Menu	Same students	Aynı Öğrenciler
4217	Menu	Different terms	Farklı Dönemler
4218	Menu	Same week,day and period(always together)	Aynı Hafta, Gün ve Saatlerde(Her zaman birlikte)
4219	Menu	Capacity:	Kapasite:
4221	Menu	Coursegroup - part:	Kurs/Grup - Parçası:
4222	Menu	Automatically find group (move only this student)	Otomatik Olarak Grubu Bul (Sadece Bu Öğrenciyi Taşı)
4223	Menu	Manually move to group:	El İle Gruba Taşı:
4224	Menu	Move to group:	Gruba Taşı:
4225	Menu	and reassign other requests of this student if necessary	Eğer gerekli ise bu öğrencinin diğer taleplerini yeniden ata.
4226	Menu	Subject capacity:	Ders Kapasitesi:
4227	Menu	Lesson capacity:	Sınıf Kapasitesi:
4228	Menu	Sorry, it was not possible to place this request into any section.	Üzgünüm bu isteği herhangi bir bölüme yerleştirmem mümkün değil.
4229	Menu	Removed	Çıkar
4230	Menu	and ignore conflicts	ve çakışmaları görmezden gel
4231	Menu	The full version features: unlimited printouts, support, export to html, excel, substitution software and Android and iPhone/iPad application for timetable and substitution viewing and much more	Daha fazla bilgi butonu ile Türkiye sitemizi görüntüleyerek, ülkenize özel uygun lisans fiyatlarımızı, Türkçe kullanım kılavuzu ve eğitim videolarını ayrıca aSc Mobil uygulaması ile neler yapabileceğinizi öğrenebilirsiniz. aSc Ders Planlama Programı ve Mobil Uygulaması size bir ders planlama programından fazlasıdır.
4232	Menu	More information / Order	Daha fazla bilgi için tıklayınız...
4233	Menu	For the correct display of your characters you might need to change the Windows regional settings. Please check this help link:	Dilinize ait karakterlerin doğru görüntülenmesi için Windows bölgesel ayarları değiştirmek gerekebilir. Yardım için lütfen bu bağlantıyı kontrol edin:
4234	Menu	You need to input teachers and classes before printing.	Yazdırmadan Önce Öğretmen ve Sınıf Programlarını Oluşturmak Gerekmektedir.
4236	Menu	Import lessons	Öğretmen Derslerini Al
4237	Menu	Import student's requests	Öğrenci İsteklerini Al
4238	Menu	Import other data	Diğer Verileri Al
4239	Menu	Verify and generate	Doğrula ve Oluştur
4258	Menu	Text on screen	Ekran Metni
4259	Menu	Remove students' requests	Öğrenci İsteklerini Çıkar
4260	Menu	Min periods per week where all classes have the selected lesson	54) Seçilen Dersin Tüm Sınıflarda Haftalık En Az Ders Saati Seçilen Değer Kadar Olmalıdır.
4261	Menu	Cards must only be placed on selected positions	00) Kartlar Seçilen Saatlerde Olmalıdır.
4262	Menu	Automatic	Otomatik
4263	Menu	Min max per day	Günlük En Az / En Fazla
